url,moves,date,start_time_est,end_time_est,time_spent,link,time_control,time_class,game_type,rated,tcn,uuid,initial_setup,fen,rules,white_username,white_rating,white_result,white_metamoves,black_username,black_rating,black_result,black_metamoves,eco,my_username,my_rating,my_result,my_color,my_win_or_lose,my_metamoves,opp_username,opp_rating,opp_result,opp_metamoves,my_opening,rating_diff,last_mover,my_time_left,opp_time_left,my_num_moves,my_time_left_ratio,opp_time_left_ratio,my_moves,opp_moves,my_castling,opp_castling,en_passant_count,promotion_count,timestamp,month,weekday,hour,rating_difference,day_of_week,opp_rating_range
https://www.chess.com/game/live/97980047397,"['e4', 'c6', 'd4', 'd5', 'f3', 'dxe4', 'fxe4', 'e5', 'Nf3', 'exd4', 'Qxd4', 'Qxd4', 'Nxd4', 'Bc5', 'Nf3', 'Nd7', 'b3', 'Ngf6', 'Bd3', 'O-O', 'Bb2', 'Re8', 'Nbd2', 'Nb6', 'Bxf6', 'gxf6', 'O-O-O', 'Bg4', 'Kb1', 'Be3', 'h3', 'Bh5', 'g4', 'Bg6', 'h4', 'h6', 'h5', 'Bh7', 'Rhe1', 'Bf4', 'Nc4', 'Nd7', 'Re2', 'Nc5', 'Rde1', 'Rad8', 'e5', 'Nxd3', 'cxd3', 'Bxd3+', 'Kb2', 'Bxe2', 'Rxe2', 'fxe5', 'Nfxe5', 'Bxe5+', 'Nxe5', 'f6', 'g5', 'Rxe5', 'Rxe5', 'fxe5', 'g6', 'e4', 'Kc3', 'e3']",2024-01-02,1900-01-01 19:19:06,1900-01-01 19:22:56,230,https://www.chess.com/game/live/97980047397,3m + 0s,blitz,chess,True,mCYQlBZJnvJCvC0KgvKBdB7BvB9IBv5Zjr!Tft8!cj98blZPjT2Tec6EcbIupxENoENUxF3VFNU3heuDlAPZemZIde47CKItkt3tbjtmemTKvKDKAK1TEM8KmKTKMUKCjsCu,b4e0dfc5-a9cd-11ee-8c7e-6cfe544c0428,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,3r2k1/pp6/2p3Pp/7P/8/1PK1p3/P7/8 w - -,chess,goated_fr,1388,resigned,"[('1', '0:03:00'), ('2', '0:02:59.2'), ('3', '0:02:59.1'), ('4', '0:02:59'), ('5', '0:02:57.8'), ('6', '0:02:56.9'), ('7', '0:02:55.5'), ('8', '0:02:52.8'), ('9', '0:02:50.4'), ('10', '0:02:47.4'), ('11', '0:02:46.6'), ('12', '0:02:43.7'), ('13', '0:02:40.7'), ('14', '0:02:37.9'), ('15', '0:02:34.4'), ('16', '0:02:23'), ('17', '0:02:21.6'), ('18', '0:02:19'), ('19', '0:02:17.7'), ('20', '0:02:15.1'), ('21', '0:02:02.9'), ('22', '0:01:40.9'), ('23', '0:01:38'), ('24', '0:01:34.8'), ('25', '0:01:33.7'), ('26', '0:01:31.6'), ('27', '0:01:31.5'), ('28', '0:01:29.5'), ('29', '0:01:28.4'), ('30', '0:01:17.6'), ('31', '0:01:15.2'), ('32', '0:01:14.1'), ('33', '0:01:12.8')]",Wind,1479,win,"[('1', '0:02:59.9'), ('2', '0:02:59.3'), ('3', '0:02:58.2'), ('4', '0:02:57.5'), ('5', '0:02:55.4'), ('6', '0:02:45'), ('7', '0:02:43.1'), ('8', '0:02:39.5'), ('9', '0:02:38.4'), ('10', '0:02:35.4'), ('11', '0:02:33.9'), ('12', '0:02:12.2'), ('13', '0:02:12.1'), ('14', '0:02:09.1'), ('15', '0:02:05.9'), ('16', '0:02:04.3'), ('17', '0:02:03.8'), ('18', '0:01:58.2'), ('19', '0:01:56.9'), ('20', '0:01:53.4'), ('21', '0:01:44.4'), ('22', '0:01:40.6'), ('23', '0:01:34.9'), ('24', '0:01:33.8'), ('25', '0:01:29.7'), ('26', '0:01:28.3'), ('27', '0:01:25.7'), ('28', '0:01:24.2'), ('29', '0:01:22.4'), ('30', '0:01:18.7'), ('31', '0:01:18.6'), ('32', '0:01:16'), ('33', '0:01:15.4')]",Caro-Kann-Defense,Wind,1479,win,black,win,"[('1', '0:02:59.9'), ('2', '0:02:59.3'), ('3', '0:02:58.2'), ('4', '0:02:57.5'), ('5', '0:02:55.4'), ('6', '0:02:45'), ('7', '0:02:43.1'), ('8', '0:02:39.5'), ('9', '0:02:38.4'), ('10', '0:02:35.4'), ('11', '0:02:33.9'), ('12', '0:02:12.2'), ('13', '0:02:12.1'), ('14', '0:02:09.1'), ('15', '0:02:05.9'), ('16', '0:02:04.3'), ('17', '0:02:03.8'), ('18', '0:01:58.2'), ('19', '0:01:56.9'), ('20', '0:01:53.4'), ('21', '0:01:44.4'), ('22', '0:01:40.6'), ('23', '0:01:34.9'), ('24', '0:01:33.8'), ('25', '0:01:29.7'), ('26', '0:01:28.3'), ('27', '0:01:25.7'), ('28', '0:01:24.2'), ('29', '0:01:22.4'), ('30', '0:01:18.7'), ('31', '0:01:18.6'), ('32', '0:01:16'), ('33', '0:01:15.4')]",goated_fr,1388,resigned,"[('1', '0:03:00'), ('2', '0:02:59.2'), ('3', '0:02:59.1'), ('4', '0:02:59'), ('5', '0:02:57.8'), ('6', '0:02:56.9'), ('7', '0:02:55.5'), ('8', '0:02:52.8'), ('9', '0:02:50.4'), ('10', '0:02:47.4'), ('11', '0:02:46.6'), ('12', '0:02:43.7'), ('13', '0:02:40.7'), ('14', '0:02:37.9'), ('15', '0:02:34.4'), ('16', '0:02:23'), ('17', '0:02:21.6'), ('18', '0:02:19'), ('19', '0:02:17.7'), ('20', '0:02:15.1'), ('21', '0:02:02.9'), ('22', '0:01:40.9'), ('23', '0:01:38'), ('24', '0:01:34.8'), ('25', '0:01:33.7'), ('26', '0:01:31.6'), ('27', '0:01:31.5'), ('28', '0:01:29.5'), ('29', '0:01:28.4'), ('30', '0:01:17.6'), ('31', '0:01:15.2'), ('32', '0:01:14.1'), ('33', '0:01:12.8')]",Caro-Kann-Defense,91,opponent,75.4,72.8,33,0.4188888888888889,0.40444444444444444,"['c6', 'd5', 'dxe4', 'e5', 'exd4', 'Qxd4', 'Bc5', 'Nd7', 'Ngf6', 'O-O', 'Re8', 'Nb6', 'gxf6', 'Bg4', 'Be3', 'Bh5', 'Bg6', 'h6', 'Bh7', 'Bf4', 'Nd7', 'Nc5', 'Rad8', 'Nxd3', 'Bxd3+', 'Bxe2', 'fxe5', 'Bxe5+', 'f6', 'Rxe5', 'fxe5', 'e4', 'e3']","['e4', 'd4', 'f3', 'fxe4', 'Nf3', 'Qxd4', 'Nxd4', 'Nf3', 'b3', 'Bd3', 'Bb2', 'Nbd2', 'Bxf6', 'O-O-O', 'Kb1', 'h3', 'g4', 'h4', 'h5', 'Rhe1', 'Nc4', 'Re2', 'Rde1', 'e5', 'cxd3', 'Kb2', 'Rxe2', 'Nfxe5', 'Nxe5', 'g5', 'Rxe5', 'g6', 'Kc3']",kingside,queenside,0,0,2024-01-02,1,Tuesday,19,91,Tuesday,1350-1400
https://www.chess.com/game/live/97980672429,"['e4', 'c6', 'Nf3', 'd5', 'exd5', 'cxd5', 'd4', 'Bg4', 'h3', 'Bxf3', 'Qxf3', 'e6', 'Bb5+', 'Nd7', 'Nc3', 'Nf6', 'Bf4', 'a6', 'Bxd7+', 'Qxd7', 'O-O', 'Rc8', 'Rfe1', 'Bb4', 'Bd2', 'Ne4', 'Qd3', 'Nxd2', 'Qxd2', 'O-O', 'a3', 'Bxc3', 'bxc3', 'b5', 'Rab1', 'a5', 'Qd3', 'Rc4', 'Rb3', 'Rfc8', 'Re3', 'a4', 'Rb4', 'Qe7', 'Rxc4', 'bxc4', 'Qd1', 'Qxa3', 'Re1', 'Qxc3', 'Qb1', 'a3', 'Rd1', 'Qb2', 'Qa1', 'Rb8', 'c3', 'a2', 'Kh2', 'Qxf2', 'Qxa2', 'Qxa2']",2024-01-02,1900-01-01 19:30:59,1900-01-01 19:35:16,257,https://www.chess.com/game/live/97980672429,3m + 0s,blitz,chess,True,mCYQgvZJCJQJlB6EpxEvdv0SfH5Zbs!TcDWOHZ7Zeg46fe9zDlTCvtCltl8!iqzsjsXHabOGlt6Abr96euGyrzZ0zAHAtd0queqsdbyqedsjba65ksqigpjnaini,5cd744e8-a9cf-11ee-8c7e-6cfe544c0428,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,1r4k1/5ppp/4p3/3p4/2pP4/2P4P/q5PK/3R4 w - -,chess,zelazaro,1433,resigned,"[('1', '0:03:00'), ('2', '0:02:58'), ('3', '0:02:56.8'), ('4', '0:02:54.8'), ('5', '0:02:50.8'), ('6', '0:02:49.5'), ('7', '0:02:47.4'), ('8', '0:02:46.2'), ('9', '0:02:43.6'), ('10', '0:02:40.6'), ('11', '0:02:39.4'), ('12', '0:02:37.9'), ('13', '0:02:35.2'), ('14', '0:02:27.5'), ('15', '0:02:25.9'), ('16', '0:02:23.2'), ('17', '0:02:22.1'), ('18', '0:02:17.8'), ('19', '0:02:11'), ('20', '0:02:06'), ('21', '0:02:05'), ('22', '0:01:54.8'), ('23', '0:01:52.2'), ('24', '0:01:47.7'), ('25', '0:01:44'), ('26', '0:01:41.4'), ('27', '0:01:34.1'), ('28', '0:01:27.6'), ('29', '0:01:22.1'), ('30', '0:01:17.8'), ('31', '0:01:14.1')]",Wind,1489,win,"[('1', '0:03:00'), ('2', '0:02:59.5'), ('3', '0:02:59.4'), ('4', '0:02:58.2'), ('5', '0:02:57.5'), ('6', '0:02:57.2'), ('7', '0:02:54'), ('8', '0:02:52.1'), ('9', '0:02:48.3'), ('10', '0:02:47.9'), ('11', '0:02:43.7'), ('12', '0:02:37.5'), ('13', '0:02:30.5'), ('14', '0:02:26.2'), ('15', '0:02:18.1'), ('16', '0:02:12.5'), ('17', '0:01:59'), ('18', '0:01:57.1'), ('19', '0:01:52.8'), ('20', '0:01:50.4'), ('21', '0:01:42.3'), ('22', '0:01:25.5'), ('23', '0:01:23.9'), ('24', '0:01:22.9'), ('25', '0:01:18.2'), ('26', '0:01:13.4'), ('27', '0:01:02.2'), ('28', '0:01:00'), ('29', '0:00:53.8'), ('30', '0:00:50.1'), ('31', '0:00:48.4')]",Caro-Kann-Defense,Wind,1489,win,black,win,"[('1', '0:03:00'), ('2', '0:02:59.5'), ('3', '0:02:59.4'), ('4', '0:02:58.2'), ('5', '0:02:57.5'), ('6', '0:02:57.2'), ('7', '0:02:54'), ('8', '0:02:52.1'), ('9', '0:02:48.3'), ('10', '0:02:47.9'), ('11', '0:02:43.7'), ('12', '0:02:37.5'), ('13', '0:02:30.5'), ('14', '0:02:26.2'), ('15', '0:02:18.1'), ('16', '0:02:12.5'), ('17', '0:01:59'), ('18', '0:01:57.1'), ('19', '0:01:52.8'), ('20', '0:01:50.4'), ('21', '0:01:42.3'), ('22', '0:01:25.5'), ('23', '0:01:23.9'), ('24', '0:01:22.9'), ('25', '0:01:18.2'), ('26', '0:01:13.4'), ('27', '0:01:02.2'), ('28', '0:01:00'), ('29', '0:00:53.8'), ('30', '0:00:50.1'), ('31', '0:00:48.4')]",zelazaro,1433,resigned,"[('1', '0:03:00'), ('2', '0:02:58'), ('3', '0:02:56.8'), ('4', '0:02:54.8'), ('5', '0:02:50.8'), ('6', '0:02:49.5'), ('7', '0:02:47.4'), ('8', '0:02:46.2'), ('9', '0:02:43.6'), ('10', '0:02:40.6'), ('11', '0:02:39.4'), ('12', '0:02:37.9'), ('13', '0:02:35.2'), ('14', '0:02:27.5'), ('15', '0:02:25.9'), ('16', '0:02:23.2'), ('17', '0:02:22.1'), ('18', '0:02:17.8'), ('19', '0:02:11'), ('20', '0:02:06'), ('21', '0:02:05'), ('22', '0:01:54.8'), ('23', '0:01:52.2'), ('24', '0:01:47.7'), ('25', '0:01:44'), ('26', '0:01:41.4'), ('27', '0:01:34.1'), ('28', '0:01:27.6'), ('29', '0:01:22.1'), ('30', '0:01:17.8'), ('31', '0:01:14.1')]",Caro-Kann-Defense,56,opponent,48.4,74.1,31,0.2688888888888889,0.4116666666666666,"['c6', 'd5', 'cxd5', 'Bg4', 'Bxf3', 'e6', 'Nd7', 'Nf6', 'a6', 'Qxd7', 'Rc8', 'Bb4', 'Ne4', 'Nxd2', 'O-O', 'Bxc3', 'b5', 'a5', 'Rc4', 'Rfc8', 'a4', 'Qe7', 'bxc4', 'Qxa3', 'Qxc3', 'a3', 'Qb2', 'Rb8', 'a2', 'Qxf2', 'Qxa2']","['e4', 'Nf3', 'exd5', 'd4', 'h3', 'Qxf3', 'Bb5+', 'Nc3', 'Bf4', 'Bxd7+', 'O-O', 'Rfe1', 'Bd2', 'Qd3', 'Qxd2', 'a3', 'bxc3', 'Rab1', 'Qd3', 'Rb3', 'Re3', 'Rb4', 'Rxc4', 'Qd1', 'Re1', 'Qb1', 'Rd1', 'Qa1', 'c3', 'Kh2', 'Qxa2']",kingside,kingside,0,0,2024-01-02,1,Tuesday,19,56,Tuesday,1400-1450
https://www.chess.com/game/live/97981781043,"['e4', 'c5', 'c4', 'e6', 'Nc3', 'd6', 'Bd3', 'Nc6', 'a3', 'Nf6', 'Nge2', 'Ne5', 'Bc2', 'Nxc4', 'O-O', 'Be7', 'f4', 'O-O', 'd4', 'cxd4', 'Nxd4', 'Qb6', 'Kh1', 'Na5', 'Qd3', 'e5', 'fxe5', 'dxe5', 'Be3', 'exd4', 'Bxd4', 'Qd8', 'e5', 'g6', 'exf6', 'Bd6', 'Qd2', 'Re8', 'Qh6', 'Bf8', 'Qh4', 'Nc6', 'Rad1', 'Nxd4', 'Rxd4', 'Qc7', 'Rd3', 'Be6', 'Ne4', 'Qxc2', 'Ng5', 'h5', 'Rg3', 'Qe2', 'Nxe6', 'Qxf1#']",2024-01-02,1900-01-01 19:44:41,1900-01-01 19:49:46,305,https://www.chess.com/game/live/97981781043,3m + 0s,blitz,chess,True,mCYIkA0SbsZRft5Qiq!TgmQKtkKAeg90nD8!lBIBmB7PghAGdtSKDKRKcuKBuBP7CK2UKT0Rtl98lVR9VFGQadQBdB7YBt6SsCYkCM3NtwkmMSmf,494c2570-a9d1-11ee-8c7e-6cfe544c0428,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,r3rbk1/pp3p2/4NPp1/7p/7Q/P5R1/1P4PP/5q1K w - -,chess,Wind,1477,checkmated,"[('1', '0:03:00'), ('2', '0:02:58'), ('3', '0:02:57.3'), ('4', '0:02:56'), ('5', '0:02:53.4'), ('6', '0:02:51.1'), ('7', '0:02:48.1'), ('8', '0:02:43.3'), ('9', '0:02:39.6'), ('10', '0:02:35.7'), ('11', '0:02:35.6'), ('12', '0:02:34.9'), ('13', '0:02:29.8'), ('14', '0:02:11.4'), ('15', '0:02:11.1'), ('16', '0:02:11'), ('17', '0:02:10.4'), ('18', '0:02:09.2'), ('19', '0:01:33.7'), ('20', '0:01:31.7'), ('21', '0:01:11.5'), ('22', '0:01:03.2'), ('23', '0:01:03.1'), ('24', '0:00:59.2'), ('25', '0:00:53.6'), ('26', '0:00:52.5'), ('27', '0:00:33.4'), ('28', '0:00:30.3')]",herisson,1488,win,"[('1', '0:02:59.8'), ('2', '0:02:59.4'), ('3', '0:02:58.1'), ('4', '0:02:56.9'), ('5', '0:02:55.9'), ('6', '0:02:54.1'), ('7', '0:02:52.3'), ('8', '0:02:50'), ('9', '0:02:40.6'), ('10', '0:02:38.3'), ('11', '0:02:35.4'), ('12', '0:02:29.2'), ('13', '0:02:17.2'), ('14', '0:02:14.9'), ('15', '0:02:06.8'), ('16', '0:02:04.6'), ('17', '0:01:54.7'), ('18', '0:01:43.4'), ('19', '0:01:40.6'), ('20', '0:01:39.3'), ('21', '0:01:35.5'), ('22', '0:01:32.1'), ('23', '0:01:24.1'), ('24', '0:01:17'), ('25', '0:01:03.7'), ('26', '0:00:55.1'), ('27', '0:00:41.8'), ('28', '0:00:39.3')]",Sicilian-Defense,Wind,1477,checkmated,white,lose,"[('1', '0:03:00'), ('2', '0:02:58'), ('3', '0:02:57.3'), ('4', '0:02:56'), ('5', '0:02:53.4'), ('6', '0:02:51.1'), ('7', '0:02:48.1'), ('8', '0:02:43.3'), ('9', '0:02:39.6'), ('10', '0:02:35.7'), ('11', '0:02:35.6'), ('12', '0:02:34.9'), ('13', '0:02:29.8'), ('14', '0:02:11.4'), ('15', '0:02:11.1'), ('16', '0:02:11'), ('17', '0:02:10.4'), ('18', '0:02:09.2'), ('19', '0:01:33.7'), ('20', '0:01:31.7'), ('21', '0:01:11.5'), ('22', '0:01:03.2'), ('23', '0:01:03.1'), ('24', '0:00:59.2'), ('25', '0:00:53.6'), ('26', '0:00:52.5'), ('27', '0:00:33.4'), ('28', '0:00:30.3')]",herisson,1488,win,"[('1', '0:02:59.8'), ('2', '0:02:59.4'), ('3', '0:02:58.1'), ('4', '0:02:56.9'), ('5', '0:02:55.9'), ('6', '0:02:54.1'), ('7', '0:02:52.3'), ('8', '0:02:50'), ('9', '0:02:40.6'), ('10', '0:02:38.3'), ('11', '0:02:35.4'), ('12', '0:02:29.2'), ('13', '0:02:17.2'), ('14', '0:02:14.9'), ('15', '0:02:06.8'), ('16', '0:02:04.6'), ('17', '0:01:54.7'), ('18', '0:01:43.4'), ('19', '0:01:40.6'), ('20', '0:01:39.3'), ('21', '0:01:35.5'), ('22', '0:01:32.1'), ('23', '0:01:24.1'), ('24', '0:01:17'), ('25', '0:01:03.7'), ('26', '0:00:55.1'), ('27', '0:00:41.8'), ('28', '0:00:39.3')]",N/A,-11,opponent,30.3,39.3,28,0.16833333333333333,0.21833333333333332,"['e4', 'c4', 'Nc3', 'Bd3', 'a3', 'Nge2', 'Bc2', 'O-O', 'f4', 'd4', 'Nxd4', 'Kh1', 'Qd3', 'fxe5', 'Be3', 'Bxd4', 'e5', 'exf6', 'Qd2', 'Qh6', 'Qh4', 'Rad1', 'Rxd4', 'Rd3', 'Ne4', 'Ng5', 'Rg3', 'Nxe6']","['c5', 'e6', 'd6', 'Nc6', 'Nf6', 'Ne5', 'Nxc4', 'Be7', 'O-O', 'cxd4', 'Qb6', 'Na5', 'e5', 'dxe5', 'exd4', 'Qd8', 'g6', 'Bd6', 'Re8', 'Bf8', 'Nc6', 'Nxd4', 'Qc7', 'Be6', 'Qxc2', 'h5', 'Qe2', 'Qxf1#']",kingside,kingside,0,0,2024-01-02,1,Tuesday,19,-11,Tuesday,1450-1500
https://www.chess.com/game/live/97981854565,"['d4', 'c6', 'c4', 'd5', 'Nc3', 'dxc4', 'a4', 'Nf6', 'Nf3', 'e6', 'Bf4', 'Be7', 'e3', 'O-O', 'Bxc4', 'Nh5', 'Bg3', 'Nxg3', 'hxg3', 'h6', 'Rc1', 'Qa5', 'Bb3', 'Bb4', 'O-O', 'Nd7', 'Nd2', 'e5', 'Nc4', 'Qc7', 'Qh5', 'exd4', 'exd4', 'Nf6', 'Qf3', 'Bg4', 'Qe3', 'Rfe8', 'Ne5', 'Re7', 'Ne4', 'Nxe4', 'Qxe4', 'Be6', 'Bc2', 'f5', 'Qe3', 'Bf7', 'Bxf5', 'Bd6', 'f4', 'Bxe5', 'fxe5', 'Rae8', 'Rf4', 'Qb6', 'Rg4', 'g5', 'Kf2', 'Qxb2+', 'Kf3', 'Bh5', 'Rh1', 'Bxg4+', 'Kxg4', 'Rd7', 'Rxh6', 'Qxd4+', 'Kh3', 'Qxe3']",2024-01-02,1900-01-01 19:49:53,1900-01-01 19:55:56,363,https://www.chess.com/game/live/97981854565,3m + 0s,blitz,chess,True,lBYQkAZJbsJAiy!Tgv0ScD90mu8!fATNDwNwpw3Vac7GAr0zeg5ZvlSKlAGYdNKBuBZTNv6Evu98AK80sCTCuCESrk1LCuS1kLzRnDRKDK48fDYPDE2MgnPjnv1NchNEvE0ZhVjBExBu,003cba40-a9d2-11ee-8c7e-6cfe544c0428,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,4r1k1/pp1r4/2p4R/4PBp1/P7/4q1PK/6P1/8 w - -,chess,Theocratics,1529,timeout,"[('1', '0:03:00'), ('2', '0:02:59.5'), ('3', '0:02:59.1'), ('4', '0:02:57.2'), ('5', '0:02:56.3'), ('6', '0:02:54.8'), ('7', '0:02:53.4'), ('8', '0:02:51.8'), ('9', '0:02:48.1'), ('10', '0:02:47.5'), ('11', '0:02:41.2'), ('12', '0:02:34.6'), ('13', '0:02:30.4'), ('14', '0:02:24.3'), ('15', '0:02:19.7'), ('16', '0:01:58'), ('17', '0:01:57.9'), ('18', '0:01:48.5'), ('19', '0:01:45.9'), ('20', '0:01:42.5'), ('21', '0:01:27.3'), ('22', '0:01:25'), ('23', '0:01:14.8'), ('24', '0:01:06.7'), ('25', '0:00:59.8'), ('26', '0:00:56'), ('27', '0:00:53.4'), ('28', '0:00:45.5'), ('29', '0:00:41.8'), ('30', '0:00:18.2'), ('31', '0:00:15.7'), ('32', '0:00:12.6'), ('33', '0:00:12.5'), ('34', '0:00:10'), ('35', '0:00:08.8')]",Wind,1490,win,"[('1', '0:02:59.8'), ('2', '0:02:58.1'), ('3', '0:02:57.2'), ('4', '0:02:55.6'), ('5', '0:02:54.8'), ('6', '0:02:53.2'), ('7', '0:02:52.3'), ('8', '0:02:45.3'), ('9', '0:02:44.1'), ('10', '0:02:43.8'), ('11', '0:02:33.4'), ('12', '0:02:32.1'), ('13', '0:02:11.2'), ('14', '0:02:03'), ('15', '0:01:58.4'), ('16', '0:01:46.7'), ('17', '0:01:45.6'), ('18', '0:01:37.8'), ('19', '0:01:35'), ('20', '0:01:01.9'), ('21', '0:00:42.7'), ('22', '0:00:42.3'), ('23', '0:00:41.4'), ('24', '0:00:36.6'), ('25', '0:00:33.2'), ('26', '0:00:30.4'), ('27', '0:00:27.8'), ('28', '0:00:23.9'), ('29', '0:00:21.6'), ('30', '0:00:20'), ('31', '0:00:19.2'), ('32', '0:00:17.8'), ('33', '0:00:15.9'), ('34', '0:00:15.6'), ('35', '0:00:14.6')]",Slav-Defense,Wind,1490,win,black,win,"[('1', '0:02:59.8'), ('2', '0:02:58.1'), ('3', '0:02:57.2'), ('4', '0:02:55.6'), ('5', '0:02:54.8'), ('6', '0:02:53.2'), ('7', '0:02:52.3'), ('8', '0:02:45.3'), ('9', '0:02:44.1'), ('10', '0:02:43.8'), ('11', '0:02:33.4'), ('12', '0:02:32.1'), ('13', '0:02:11.2'), ('14', '0:02:03'), ('15', '0:01:58.4'), ('16', '0:01:46.7'), ('17', '0:01:45.6'), ('18', '0:01:37.8'), ('19', '0:01:35'), ('20', '0:01:01.9'), ('21', '0:00:42.7'), ('22', '0:00:42.3'), ('23', '0:00:41.4'), ('24', '0:00:36.6'), ('25', '0:00:33.2'), ('26', '0:00:30.4'), ('27', '0:00:27.8'), ('28', '0:00:23.9'), ('29', '0:00:21.6'), ('30', '0:00:20'), ('31', '0:00:19.2'), ('32', '0:00:17.8'), ('33', '0:00:15.9'), ('34', '0:00:15.6'), ('35', '0:00:14.6')]",Theocratics,1529,timeout,"[('1', '0:03:00'), ('2', '0:02:59.5'), ('3', '0:02:59.1'), ('4', '0:02:57.2'), ('5', '0:02:56.3'), ('6', '0:02:54.8'), ('7', '0:02:53.4'), ('8', '0:02:51.8'), ('9', '0:02:48.1'), ('10', '0:02:47.5'), ('11', '0:02:41.2'), ('12', '0:02:34.6'), ('13', '0:02:30.4'), ('14', '0:02:24.3'), ('15', '0:02:19.7'), ('16', '0:01:58'), ('17', '0:01:57.9'), ('18', '0:01:48.5'), ('19', '0:01:45.9'), ('20', '0:01:42.5'), ('21', '0:01:27.3'), ('22', '0:01:25'), ('23', '0:01:14.8'), ('24', '0:01:06.7'), ('25', '0:00:59.8'), ('26', '0:00:56'), ('27', '0:00:53.4'), ('28', '0:00:45.5'), ('29', '0:00:41.8'), ('30', '0:00:18.2'), ('31', '0:00:15.7'), ('32', '0:00:12.6'), ('33', '0:00:12.5'), ('34', '0:00:10'), ('35', '0:00:08.8')]",Slav-Defense,-39,opponent,14.6,0.0,35,0.0811111111111111,0.0,"['c6', 'd5', 'dxc4', 'Nf6', 'e6', 'Be7', 'O-O', 'Nh5', 'Nxg3', 'h6', 'Qa5', 'Bb4', 'Nd7', 'e5', 'Qc7', 'exd4', 'Nf6', 'Bg4', 'Rfe8', 'Re7', 'Nxe4', 'Be6', 'f5', 'Bf7', 'Bd6', 'Bxe5', 'Rae8', 'Qb6', 'g5', 'Qxb2+', 'Bh5', 'Bxg4+', 'Rd7', 'Qxd4+', 'Qxe3']","['d4', 'c4', 'Nc3', 'a4', 'Nf3', 'Bf4', 'e3', 'Bxc4', 'Bg3', 'hxg3', 'Rc1', 'Bb3', 'O-O', 'Nd2', 'Nc4', 'Qh5', 'exd4', 'Qf3', 'Qe3', 'Ne5', 'Ne4', 'Qxe4', 'Bc2', 'Qe3', 'Bxf5', 'f4', 'fxe5', 'Rf4', 'Rg4', 'Kf2', 'Kf3', 'Rh1', 'Kxg4', 'Rxh6', 'Kh3']",kingside,kingside,0,0,2024-01-02,1,Tuesday,19,-39,Tuesday,1500-1550
